weekno,품종코드,등급코드,직팜산지코드,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,year,week,week_start,평균단가(원)
2023_11,42,11,1110,60.0,9.4,21.0,0.9,50.76666666666667,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,8650.0
2023_11,42,11,1112,100.0,12.5,20.3,5.6,59.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7600.0
2023_11,42,11,1116,10.0,12.2,16.3,9.1,62.1,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,8400.0
2023_11,42,11,1117,1280.0,10.733333333333334,18.1,4.2,54.333333333333336,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,7355.0
2023_11,42,11,1121,42656.4,10.12972972972973,21.1,-1.0,48.68648648648649,0.0,0.0,37,0.0,370.0,2023,11,2023-03-13,8142.0
2023_11,42,11,1132,740.0,10.6,21.8,-1.5,64.3,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7400.0
2023_11,42,11,1138,2920.0,10.5,15.4,5.9,25.1,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,7151.0
2023_11,42,11,1139,8960.0,6.525,15.4,0.2,28.25,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,7354.0
2023_11,42,11,1141,2090.0,10.8,16.5,6.1,29.9,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,7342.0
2023_11,42,11,1142,4000.0,9.2,13.5,4.8,37.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7500.0
2023_11,42,11,1144,1140.0,9.7,18.3,0.7,42.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,8419.0
2023_11,42,11,1156,1000.0,7.266666666666667,18.8,-1.8,45.5,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,7778.0
2023_11,42,11,1157,15839.1,8.46595744680851,21.0,-0.9,47.731914893617024,0.0,0.0,47,0.0,470.0,2023,11,2023-03-13,7690.0
2023_11,42,11,1164,160.0,6.8,17.1,-2.4,46.1,0.0,0.0,5,0.0,50.0,2023,11,2023-03-13,7900.0
2023_11,42,11,1166,800.0,6.75,11.0,3.8,49.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,7950.0
2023_11,42,11,1170,800.0,6.7,10.4,4.1,47.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7850.0
2023_11,42,12,1001,20.0,6.9,15.3,-1.1,42.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,5480.0
2023_11,42,12,1019,4560.0,10.24,19.6,-0.1,45.6,0.0,0.0,5,0.0,50.0,2023,11,2023-03-13,5794.0
2023_11,42,12,1026,1400.0,3.2,9.1,-1.8,35.6,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,5250.0
2023_11,42,12,1030,60.0,4.6,11.9,-2.8,41.85,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,6500.0
2023_11,42,12,1033,160.0,5.5,11.4,0.6,33.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6000.0
2023_11,42,12,1034,20292.0,6.317105263157894,15.8,-2.8,50.06578947368421,0.0,0.0,76,0.0,760.0,2023,11,2023-03-13,5572.0
2023_11,42,12,1036,1700.0,9.41,19.4,2.2,38.2,0.0,0.0,10,0.0,100.0,2023,11,2023-03-13,5471.0
2023_11,42,12,1042,160.0,6.1,12.3,0.9,24.4,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6750.0
2023_11,42,12,1047,20.0,7.9,11.1,3.1,66.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6750.0
2023_11,42,12,1049,1300.0,4.576923076923077,14.2,-4.6,52.98461538461538,0.3,0.0,13,0.0,130.0,2023,11,2023-03-13,6657.0
2023_11,42,12,1086,480.0,5.199999999999999,11.1,-0.3,47.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,6871.0
2023_11,42,12,1093,5240.0,7.661904761904762,19.9,1.1,52.42857142857143,0.0,0.0,21,0.0,210.0,2023,11,2023-03-13,5495.0
2023_11,42,12,1100,1130.0,8.833333333333334,19.8,-3.3,53.71111111111111,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,6220.0
2023_11,42,12,1107,920.0,8.144444444444444,20.6,-1.7,41.08888888888889,0.0,0.0,18,0.0,180.0,2023,11,2023-03-13,6350.0
2023_11,42,12,1109,1500.0,7.88,21.0,-0.9,49.9,0.0,0.0,10,0.0,100.0,2023,11,2023-03-13,5344.0
2023_11,42,12,1110,760.0,8.05,21.0,-0.9,49.65,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,5657.0
2023_11,42,12,1112,200.0,12.5,20.3,5.6,59.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6500.0
2023_11,42,12,1117,1700.0,10.733333333333334,18.1,4.2,54.333333333333336,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,5589.0
2023_11,42,12,1121,61775.0,9.75,21.1,-1.0,45.125,0.0,0.0,44,0.0,440.0,2023,11,2023-03-13,5969.0
2023_11,42,12,1131,1160.0,11.4,17.1,7.9,47.3,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,6772.0
2023_11,42,12,1132,4000.0,6.2,15.6,-2.3,32.599999999999994,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,6405.0
2023_11,42,12,1138,3400.0,10.5,15.4,5.9,25.1,0.0,0.0,5,0.0,50.0,2023,11,2023-03-13,6010.0
2023_11,42,12,1139,3360.0,7.683333333333334,15.4,0.2,30.566666666666663,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,5984.0
2023_11,42,12,1141,4055.0,9.3,17.3,-0.4,43.7,0.0,0.0,5,0.0,50.0,2023,11,2023-03-13,5935.0
2023_11,42,12,1142,3100.0,9.2,13.5,4.8,37.9,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,6363.0
2023_11,42,12,1144,4480.0,9.225,23.2,0.0,38.225,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,5661.0
2023_11,42,12,1147,9000.0,6.875,16.9,-1.7,29.625,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,6439.0
2023_11,42,12,1151,3200.0,3.6,9.4,-2.3,28.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6188.0
2023_11,42,12,1156,7900.0,7.2,18.8,-1.8,47.15,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,6417.0
2023_11,42,12,1157,10980.0,8.884615384615385,21.0,-0.9,47.08461538461539,0.0,0.0,13,0.0,130.0,2023,11,2023-03-13,5938.0
2023_11,42,12,1164,220.0,6.325,17.1,-2.4,44.85,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,4845.0
2023_11,42,12,1170,600.0,6.7,10.4,4.1,47.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,5617.0
2023_11,42,13,1121,520.0,7.899999999999999,15.1,-1.0,35.95,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,3192.0
2023_11,42,20,2000,800.0,,,,,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,8088.0
2023_11,43,11,1000,1202.0,7.866666666666667,15.4,0.7,38.16666666666666,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,7510.0
2023_11,43,11,1001,3583.6,6.9,15.3,-1.1,42.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,8999.0
2023_11,43,11,1034,5610.0,6.4875,15.8,-2.8,50.91458333333333,0.0,0.0,48,0.0,480.0,2023,11,2023-03-13,8622.0
2023_11,43,11,1038,3.0,6.050000000000001,19.5,-2.3,46.15,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,7500.0
2023_11,43,11,1047,1262.0,5.65925925925926,12.8,-1.4,48.25555555555556,0.0,0.0,27,0.0,270.0,2023,11,2023-03-13,7805.0
2023_11,43,11,1051,80.0,4.2,10.8,-1.4,38.7,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,8000.0
2023_11,43,11,1060,400.0,8.6,15.3,2.4,45.4,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,8250.0
2023_11,43,11,1086,380.0,6.566666666666667,16.5,-0.3,47.86666666666667,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,8055.0
2023_11,43,11,1087,200.0,11.0,21.0,3.4,53.7,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,7800.0
2023_11,43,11,1093,8020.0,7.31842105263158,19.9,1.1,51.97105263157894,0.0,0.0,38,0.0,380.0,2023,11,2023-03-13,8081.0
2023_11,43,11,1094,2760.0,6.055555555555555,12.1,-2.0,55.27777777777778,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,8422.0
2023_11,43,11,1109,580.0,8.066666666666666,21.0,-0.9,50.66666666666666,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,8679.0
2023_11,43,11,1112,300.0,9.9,17.1,0.7,39.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7990.0
2023_11,43,11,1121,900.0,8.7,16.6,1.7,50.1,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,8250.0
2023_11,43,11,1122,2340.0,10.0,14.8,4.7,31.8,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7800.0
2023_11,43,11,1136,3260.0,11.027272727272727,20.6,3.9,64.01818181818182,57.6,0.0,11,0.0,110.0,2023,11,2023-03-13,8235.0
2023_11,43,11,1138,1000.0,10.5,15.4,5.9,25.1,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7400.0
2023_11,43,11,1164,220.0,7.557142857142857,17.1,-2.4,49.42857142857143,0.0,0.0,7,0.0,70.0,2023,11,2023-03-13,8341.0
2023_11,43,11,1170,1520.0,9.466666666666669,20.6,4.1,54.96666666666667,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,7865.0
2023_11,43,12,1000,2000.0,7.2,12.7,0.7,34.3,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,4000.0
2023_11,43,12,1034,3510.0,6.316666666666666,15.8,-2.8,49.33888888888889,0.0,0.0,18,0.0,180.0,2023,11,2023-03-13,5924.0
2023_11,43,12,1047,60.0,7.95,12.8,3.1,60.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,4750.0
2023_11,43,12,1078,26.6,5.311111111111111,15.8,-4.0,42.833333333333336,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,6624.0
2023_11,43,12,1085,24.0,8.540000000000001,22.1,1.0,33.02,0.0,0.0,5,0.0,50.0,2023,11,2023-03-13,4583.0
2023_11,43,12,1093,1690.0,6.4,14.9,1.1,48.74285714285714,0.0,0.0,7,0.0,70.0,2023,11,2023-03-13,4569.0
2023_11,43,12,1094,200.0,7.7,12.1,3.3,59.5,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,5500.0
2023_11,43,12,1110,20.0,7.2,11.2,3.3,50.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6890.0
2023_11,43,12,1112,150.0,9.9,17.1,0.7,39.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6100.0
2023_11,43,12,1121,380.0,10.675,21.1,1.5,46.65,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,4595.0
2023_11,43,12,1122,660.0,10.0,14.8,4.7,31.8,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6300.0
2023_11,43,12,1135,720.0,8.533333333333333,16.6,-0.4,41.56666666666667,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,6236.0
2023_11,43,12,1136,5400.0,10.995238095238095,20.6,3.9,61.971428571428575,76.8,0.0,21,0.0,210.0,2023,11,2023-03-13,5930.0
2023_11,43,12,1138,500.0,10.5,15.4,5.9,25.1,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,6200.0
2023_11,43,12,1164,860.0,5.033333333333334,12.1,-2.4,38.333333333333336,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,5401.0
2023_11,43,13,1085,3.0,9.4,12.5,5.2,26.0,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,3000.0
2023_11,43,13,1135,660.0,8.533333333333333,16.6,-0.4,41.56666666666667,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,3500.0
2023_11,43,13,1138,100.0,10.5,15.4,5.9,25.1,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,3500.0
2023_11,43,20,2000,40.0,,,,,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,1925.0
2023_11,98,13,1000,180.0,5.75,14.4,-1.9,52.75,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,2471.0
2023_11,98,20,2000,2968.0,,,,,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,2426.0
2023_11,99,11,1000,54.6,6.50625,15.4,-1.9,44.74375,0.0,0.0,16,0.0,160.0,2023,11,2023-03-13,10412.0
2023_11,99,11,1026,10.0,7.8,17.2,-1.5,46.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,10500.0
2023_11,99,11,1030,120.0,6.475,15.8,-2.8,53.05,0.0,0.0,4,0.0,40.0,2023,11,2023-03-13,8075.0
2023_11,99,11,1034,200.0,4.5,8.9,-0.1,37.0,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,7925.0
2023_11,99,11,1072,2.0,7.5,16.7,0.2,44.8,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,9500.0
2023_11,99,11,1093,860.0,7.95,19.9,1.1,55.81666666666666,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,8315.0
2023_11,99,11,1138,678.0,13.800000000000002,22.5,3.9,53.6,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,8212.0
2023_11,99,11,1141,11.0,10.05,21.6,-0.4,58.900000000000006,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,10450.0
2023_11,99,12,1000,121.5,5.93076923076923,15.4,-1.9,42.88461538461539,0.0,0.0,13,0.0,130.0,2023,11,2023-03-13,6862.0
2023_11,99,12,1025,6.0,8.8,16.6,0.9,47.6,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,3833.0
2023_11,99,12,1030,200.0,5.957142857142857,15.8,-2.8,50.4,0.0,0.0,7,0.0,70.0,2023,11,2023-03-13,5650.0
2023_11,99,12,1034,200.0,4.5,8.9,-0.1,37.0,0.0,0.0,2,0.0,20.0,2023,11,2023-03-13,5265.0
2023_11,99,12,1093,660.0,7.5636363636363635,19.9,1.1,53.90909090909091,0.0,0.0,11,0.0,110.0,2023,11,2023-03-13,6180.0
2023_11,99,12,1116,20.0,12.2,16.3,9.1,62.1,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,4200.0
2023_11,99,12,1120,12.0,12.3,16.9,8.8,45.5,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,4950.0
2023_11,99,12,1121,27.0,8.7,16.6,1.7,50.1,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,4000.0
2023_11,99,12,1125,10.0,9.5,14.9,4.0,64.0,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,5000.0
2023_11,99,12,1131,130.0,7.933333333333334,14.4,0.8,51.76666666666667,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,4900.0
2023_11,99,12,1136,230.0,10.919999999999998,20.6,3.9,62.34,19.2,0.0,5,0.0,50.0,2023,11,2023-03-13,4913.0
2023_11,99,12,1138,380.0,13.8,22.5,3.9,53.6,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6687.0
2023_11,99,12,1141,460.0,10.3,21.6,-0.4,49.23333333333333,0.0,0.0,6,0.0,60.0,2023,11,2023-03-13,5610.0
2023_11,99,12,1159,180.0,10.5,15.4,7.9,45.8,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,6500.0
2023_11,99,13,1000,130.0,6.488888888888889,15.4,-1.9,44.06666666666666,0.0,0.0,9,0.0,90.0,2023,11,2023-03-13,2868.0
2023_11,99,13,1131,70.0,5.3,10.8,0.8,37.9,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,3600.0
2023_11,99,13,1136,210.0,9.1,14.7,4.1,63.3,19.2,0.0,2,0.0,20.0,2023,11,2023-03-13,3129.0
2023_11,99,13,1146,60.0,8.9,19.6,-1.3,42.4,0.0,0.0,1,0.0,10.0,2023,11,2023-03-13,3000.0
2023_11,99,20,2000,400.0,,,,,0.0,0.0,3,0.0,30.0,2023,11,2023-03-13,2600.0
2023_12,1,11,1000,3.0,9.5,17.1,2.6,50.4,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,10500.0
2023_12,1,11,1138,800.0,12.6,15.3,9.9,71.8,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,7600.0
2023_12,1,12,1138,700.0,12.6,15.3,9.9,71.8,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,6000.0
2023_12,1,12,1141,600.0,12.5,14.7,9.6,91.1,0.6,0.0,1,0.0,17.0,2023,12,2023-03-20,4200.0
2023_12,1,12,1168,160.0,15.9,17.3,15.0,94.0,36.9,0.0,1,0.0,17.0,2023,12,2023-03-20,6000.0
2023_12,1,13,1000,20.0,12.5,18.3,7.6,36.8,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3647.0
2023_12,1,13,1024,28.0,11.0,19.0,4.8,60.6,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,2679.0
2023_12,1,13,1116,4700.0,12.2,16.6,8.5,81.9,6.4,0.0,2,0.0,34.0,2023,12,2023-03-20,1202.0
2023_12,5,11,1047,1.0,14.4,20.6,10.5,50.8,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,7000.0
2023_12,5,12,1000,144.0,13.69285714285714,25.1,2.6,44.87142857142857,0.0,0.0,14,0.0,238.0,2023,12,2023-03-20,4835.0
2023_12,5,12,1007,15.0,11.7,16.7,4.7,42.9,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4553.0
2023_12,5,12,1015,30.0,11.3,13.5,8.2,95.5,8.9,0.0,1,0.0,17.0,2023,12,2023-03-20,4000.0
2023_12,5,12,1022,80.0,14.7,22.5,8.8,77.5,9.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3800.0
2023_12,5,12,1026,76.0,13.35,24.9,-0.2,46.35,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,4083.0
2023_12,5,12,1029,180.0,13.166666666666666,24.4,0.6,53.13333333333333,1.0,0.0,3,0.0,51.0,2023,12,2023-03-20,4244.0
2023_12,5,12,1031,130.0,10.25,23.8,-0.6,53.2,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,4231.0
2023_12,5,12,1044,85.0,11.775,25.8,-0.8,53.775,0.0,0.0,4,0.0,68.0,2023,12,2023-03-20,3912.0
2023_12,5,12,1047,275.0,11.22,20.9,1.3,50.49,0.0,0.0,10,0.0,170.0,2023,12,2023-03-20,4469.0
2023_12,5,12,1053,609.0,12.6,24.9,-1.6,49.8,0.2,0.0,6,0.0,102.0,2023,12,2023-03-20,5348.0
2023_12,5,12,1062,1420.0,11.05,24.9,-1.6,48.75,0.0,0.0,4,0.0,68.0,2023,12,2023-03-20,4067.0
2023_12,5,12,1066,2.0,16.6,21.7,12.1,64.9,0.7,0.0,1,0.0,17.0,2023,12,2023-03-20,3745.0
2023_12,5,12,1078,6.0,7.8,18.1,-0.7,49.5,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3745.0
2023_12,5,12,1085,154.0,10.4,14.7,8.0,68.3,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,3789.0
2023_12,5,12,1086,98.0,13.9,22.9,5.8,73.3,1.3,0.0,1,0.0,17.0,2023,12,2023-03-20,4435.0
2023_12,5,12,1093,1368.0,11.914285714285716,21.1,3.0,66.18571428571428,14.3,0.0,7,0.0,119.0,2023,12,2023-03-20,4402.0
2023_12,5,12,1094,229.0,10.725,19.6,-2.2,76.525,22.9,0.0,4,0.0,68.0,2023,12,2023-03-20,4334.0
2023_12,5,12,1102,286.0,12.62,25.8,2.2,58.36,15.6,0.0,5,0.0,85.0,2023,12,2023-03-20,5366.0
2023_12,5,12,1103,36.0,12.0,25.8,7.2,60.96666666666667,3.4,0.0,3,0.0,51.0,2023,12,2023-03-20,4944.0
2023_12,5,12,1107,9.0,9.9,18.9,2.2,47.6,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4000.0
2023_12,5,12,1116,466.5,15.025,19.5,8.2,74.625,187.0,0.0,12,0.0,204.0,2023,12,2023-03-20,4081.0
2023_12,5,12,1117,10.0,14.6,21.2,9.7,56.1,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3800.0
2023_12,5,12,1120,268.0,14.542857142857144,21.3,5.5,75.34285714285714,52.3,0.0,7,0.0,119.0,2023,12,2023-03-20,4421.0
2023_12,5,12,1121,20.0,10.5,19.7,1.1,47.6,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4000.0
2023_12,5,12,1124,375.0,13.266666666666667,23.0,0.4,68.43333333333334,19.0,0.0,9,0.0,153.0,2023,12,2023-03-20,4361.0
2023_12,5,12,1125,323.0,13.48,19.4,5.8,75.3,51.1,0.0,5,0.0,85.0,2023,12,2023-03-20,3879.0
2023_12,5,12,1128,6.0,12.8,15.3,9.5,94.4,7.5,0.0,1,0.0,17.0,2023,12,2023-03-20,3800.0
2023_12,5,12,1130,50.0,13.9,19.0,10.3,56.3,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4300.0
2023_12,5,12,1131,940.0,12.783333333333331,18.0,4.3,81.025,96.7,0.0,12,0.0,204.0,2023,12,2023-03-20,4405.0
2023_12,5,12,1135,420.0,13.508333333333333,20.5,4.0,70.29166666666667,155.6,0.0,12,0.0,204.0,2023,12,2023-03-20,4276.0
2023_12,5,12,1136,290.0,14.483333333333334,21.7,7.3,82.8,9.1,0.0,6,0.0,102.0,2023,12,2023-03-20,4828.0
2023_12,5,12,1138,10.0,12.3,20.6,2.7,39.5,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4300.0
2023_12,5,12,1144,24.0,11.2,20.5,1.5,40.3,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,4625.0
2023_12,5,12,1159,65.7,13.3,17.1,10.3,81.96666666666665,41.6,0.0,3,0.0,51.0,2023,12,2023-03-20,4033.0
2023_12,5,12,1168,35.0,13.35,21.3,5.5,53.3,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,4121.0
2023_12,5,12,1170,110.0,14.16,21.7,7.3,84.72,16.0,0.0,5,0.0,85.0,2023,12,2023-03-20,6090.0
2023_12,5,13,1000,2355.5,13.953571428571427,25.1,2.6,43.16785714285714,0.0,0.0,56,0.0,952.0,2023,12,2023-03-20,2949.0
2023_12,5,13,1007,44.8,11.133333333333333,17.3,5.8,56.66666666666666,0.0,0.0,3,0.0,51.0,2023,12,2023-03-20,2853.0
2023_12,5,13,1009,210.0,16.6,24.9,5.5,41.8,0.0,0.0,2,0.0,34.0,2023,12,2023-03-20,1405.0
2023_12,5,13,1020,130.0,8.4,19.0,-1.9,52.3,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,2900.0
2023_12,5,13,1021,240.0,12.15,22.3,1.4,51.725,9.4,0.0,4,0.0,68.0,2023,12,2023-03-20,3496.0
2023_12,5,13,1022,80.0,12.233333333333334,26.3,-0.6,52.13333333333333,0.0,0.0,3,0.0,51.0,2023,12,2023-03-20,2850.0
2023_12,5,13,1024,60.0,12.2,23.8,1.0,47.9,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3450.0
2023_12,5,13,1025,200.0,11.4,16.8,7.4,82.8,7.3,0.0,1,0.0,17.0,2023,12,2023-03-20,3000.0
2023_12,5,13,1026,126.0,9.9,18.3,-1.2,48.26666666666667,0.0,0.0,3,0.0,51.0,2023,12,2023-03-20,3189.0
2023_12,5,13,1029,1850.0,12.191666666666668,24.4,-2.7,54.01666666666667,3.0,0.0,12,0.0,204.0,2023,12,2023-03-20,2512.0
2023_12,5,13,1031,290.0,12.18,23.8,-0.6,64.4,18.0,0.0,5,0.0,85.0,2023,12,2023-03-20,2893.0
2023_12,5,13,1034,300.0,11.9,24.7,-1.9,51.425,0.2,0.0,4,0.0,68.0,2023,12,2023-03-20,3000.0
2023_12,5,13,1042,36.0,14.0,23.8,3.7,32.5,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,250.0
2023_12,5,13,1044,26.0,15.2,18.5,11.3,85.6,6.5,0.0,1,0.0,17.0,2023,12,2023-03-20,3700.0
2023_12,5,13,1047,135.0,10.3,20.9,1.3,49.0,0.0,0.0,4,0.0,68.0,2023,12,2023-03-20,2302.0
2023_12,5,13,1053,37.5,10.9,16.4,6.5,43.9,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3400.0
2023_12,5,13,1056,180.0,14.1,24.9,4.9,49.23333333333333,0.2,0.0,3,0.0,51.0,2023,12,2023-03-20,2604.0
2023_12,5,13,1062,464.0,12.633333333333333,24.9,-1.6,50.66666666666666,0.4,0.0,6,0.0,102.0,2023,12,2023-03-20,3253.0
2023_12,5,13,1068,4.0,16.1,25.1,3.6,43.4,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,2500.0
2023_12,5,13,1070,66.0,13.0,25.1,2.6,41.775,0.0,0.0,4,0.0,68.0,2023,12,2023-03-20,2295.0
2023_12,5,13,1071,88.0,13.0,25.1,2.6,41.775,0.0,0.0,4,0.0,68.0,2023,12,2023-03-20,2966.0
2023_12,5,13,1078,176.0,12.21818181818182,26.4,-0.7,43.5,0.0,0.0,11,0.0,187.0,2023,12,2023-03-20,2629.0
2023_12,5,13,1079,148.0,14.257142857142856,24.5,3.3,69.65714285714286,48.2,0.0,7,0.0,119.0,2023,12,2023-03-20,2469.0
2023_12,5,13,1085,2.0,14.7,17.8,9.8,91.1,22.5,0.0,1,0.0,17.0,2023,12,2023-03-20,2000.0
2023_12,5,13,1086,498.0,11.825,23.0,5.5,69.64999999999999,34.7,0.0,4,0.0,68.0,2023,12,2023-03-20,2191.0
2023_12,5,13,1087,40.0,13.6,18.9,8.8,68.3,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,3250.0
2023_12,5,13,1088,792.0,13.05,18.9,0.5,78.8,0.4,0.0,4,0.0,68.0,2023,12,2023-03-20,1265.0
2023_12,5,13,1089,60.0,14.4,18.7,10.7,85.9,12.9,0.0,1,0.0,17.0,2023,12,2023-03-20,3250.0
2023_12,5,13,1090,90.0,14.5,19.0,7.0,90.0,28.4,0.0,2,0.0,34.0,2023,12,2023-03-20,1070.0
2023_12,5,13,1093,25669.4,10.803225806451612,21.1,3.0,70.96774193548387,84.6,0.0,31,0.0,527.0,2023,12,2023-03-20,3176.0
2023_12,5,13,1094,832.2,12.864285714285714,19.6,-2.2,79.31428571428572,61.7,0.0,14,0.0,238.0,2023,12,2023-03-20,2972.0
2023_12,5,13,1096,112.0,12.3,19.7,5.6,58.6,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,2850.0
2023_12,5,13,1099,79.0,12.7,19.3,5.6,92.95,22.4,0.0,2,0.0,34.0,2023,12,2023-03-20,1975.0
2023_12,5,13,1100,536.0,10.75,16.8,0.8,83.075,21.3,0.0,4,0.0,68.0,2023,12,2023-03-20,2634.0
2023_12,5,13,1101,54.0,13.4,16.5,11.0,65.9,0.0,0.0,1,0.0,17.0,2023,12,2023-03-20,2750.0
2023_12,5,13,1103,229.0,13.15,25.8,2.2,51.75,3.4,0.0,2,0.0,34.0,2023,12,2023-03-20,1252.0
2023_12,5,13,1107,531.0,12.4,25.8,2.2,64.89090909090909,55.6,0.0,11,0.0,187.0,2023,12,2023-03-20,2412.0
